group1,group2,meandiff,p-adj,lower,upper,reject,dashboard,grupo_comparado,interpretacion
PUTUMAYO,QUINDIO,0.2857,1.0,-1.5917,2.1632,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
PUTUMAYO,RISARALDA,0.2,1.0,-1.6969,2.0969,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
PUTUMAYO,SAN ANDRES,0.0,1.0,-2.3416,2.3416,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
PUTUMAYO,SANTANDER,0.7632,0.9932,-0.8059,2.3322,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
PUTUMAYO,SUCRE,0.3864,1.0,-1.2741,2.0468,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
PUTUMAYO,TOLIMA,0.3,1.0,-1.3349,1.9349,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
PUTUMAYO,VALLE,2.3697,0.0,0.8481,3.8914,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
QUINDIO,RISARALDA,-0.0857,1.0,-1.8209,1.6494,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
QUINDIO,SAN ANDRES,-0.2857,1.0,-2.4983,1.9269,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
QUINDIO,SANTANDER,0.4774,1.0,-0.8917,1.8466,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
QUINDIO,SUCRE,0.1006,1.0,-1.3723,1.5736,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
QUINDIO,TOLIMA,0.0143,1.0,-1.4298,1.4584,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
QUINDIO,VALLE,2.084,0.0,0.7696,3.3985,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
RISARALDA,SAN ANDRES,-0.2,1.0,-2.4291,2.0291,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
RISARALDA,SANTANDER,0.5632,0.9997,-0.8325,1.9588,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
RISARALDA,SUCRE,0.1864,1.0,-1.3113,1.684,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
RISARALDA,TOLIMA,0.1,1.0,-1.3693,1.5693,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
RISARALDA,VALLE,2.1697,0.0,0.8276,3.5119,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
SAN ANDRES,SANTANDER,0.7632,0.9998,-1.1946,2.7209,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
SAN ANDRES,SUCRE,0.3864,1.0,-1.6453,2.4181,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
SAN ANDRES,TOLIMA,0.3,1.0,-1.7109,2.3109,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
SAN ANDRES,VALLE,2.3697,0.0015,0.4498,4.2897,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
SANTANDER,SUCRE,-0.3768,1.0,-1.4288,0.6752,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
SANTANDER,TOLIMA,-0.4632,0.9973,-1.4744,0.5481,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
SANTANDER,VALLE,1.6066,0.0,0.7911,2.4221,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
SUCRE,TOLIMA,-0.0864,1.0,-1.2343,1.0616,False,Hurto de vehiculos,departamento,No se detecta una diferencia significativa entre estos grupos.
SUCRE,VALLE,1.9834,0.0,1.0035,2.9632,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
TOLIMA,VALLE,2.0697,0.0,1.1338,3.0057,True,Hurto de vehiculos,departamento,La comparacion sugiere una diferencia significativa entre estos grupos.
