fecha_hecho,cod_depto,departamento,cod_muni,municipio,zona,sexo,arma_medio,_modalidad_presunta,spoa_caracterizacion,cantidad,fecha,tipo
2003-03-18T00:00:00.000,81,ARAUCA,81794,TAME,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,8,ATLANTICO,8758,SOLEDAD,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,8,ATLANTICO,8758,SOLEDAD,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,13,BOLIVAR,13052,ARJONA,RURAL,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,13,BOLIVAR,13873,VILLANUEVA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,15,BOYACA,15176,CHIQUINQUIRA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,15,BOYACA,15238,DUITAMA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,19,CAUCA,19001,POPAYAN,URBANA,FEMENINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,19,CAUCA,19001,POPAYAN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,19,CAUCA,19807,TIMBIO,RURAL,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,20,CESAR,20060,BOSCONIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,20,CESAR,20001,VALLEDUPAR,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,27,CHOCO,27245,EL CARMEN DE ATRATO,URBANA,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,25,CUNDINAMARCA,25290,FUSAGASUGA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,25,CUNDINAMARCA,25290,FUSAGASUGA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,25,CUNDINAMARCA,25743,SILVANIA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,44,LA GUAJIRA,44430,MAICAO,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,50,META,50150,CASTILLA LA NUEVA,RURAL,FEMENINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,50,META,50573,PUERTO LOPEZ,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,50,META,50001,VILLAVICENCIO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,54,NORTE DE SANTANDER,54206,CONVENCION,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,86,PUTUMAYO,86749,SIBUNDOY,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,63,QUINDIO,63548,PIJAO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,66,RISARALDA,66400,LA VIRGINIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,66,RISARALDA,66001,PEREIRA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,88,SAN ANDRES ISLAS,88001,SAN ANDRES,URBANA,MASCULINO,CONTUNDENTES,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,68,SANTANDER,68001,BUCARAMANGA,URBANA,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,73,TOLIMA,73168,CHAPARRAL,RURAL,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76109,BUENAVENTURA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76147,CARTAGO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76233,DAGUA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76606,RESTREPO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76834,TULUA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-18T00:00:00.000,76,VALLE DEL CAUCA,76895,ZARZAL,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-18,homicidio
2003-03-19T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,5,ANTIOQUIA,5887,YARUMAL,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,81,ARAUCA,81065,ARAUQUITA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,8,ATLANTICO,8001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,8,ATLANTICO,8638,SABANALARGA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,8,ATLANTICO,8758,SOLEDAD,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,13,BOLIVAR,13873,VILLANUEVA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,15,BOYACA,15001,TUNJA,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,17,CALDAS,17174,CHINCHINA,URBANA,FEMENINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,85,CASANARE,85010,AGUAZUL,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,85,CASANARE,85001,YOPAL,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,20,CESAR,20750,SAN DIEGO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,20,CESAR,20001,VALLEDUPAR,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,25,CUNDINAMARCA,25175,CHIA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,25,CUNDINAMARCA,25851,UTICA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,41,HUILA,41319,GUADALUPE,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,41,HUILA,41001,NEIVA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,41,HUILA,41551,PITALITO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,41,HUILA,41770,SUAZA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,47,MAGDALENA,47030,ALGARROBO,RURAL,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,47,MAGDALENA,47001,SANTA MARTA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-03-19,homicidio
2003-03-19T00:00:00.000,50,META,50223,CUBARRAL,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,50,META,50313,GRANADA,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,50,META,50001,VILLAVICENCIO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,54,NORTE DE SANTANDER,54520,PAMPLONITA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,86,PUTUMAYO,86885,VILLAGARZON,RURAL,MASCULINO,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,TERRORISMO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,66,RISARALDA,66170,DOSQUEBRADAS,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,66,RISARALDA,66001,PEREIRA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,68,SANTANDER,68081,BARRANCABERMEJA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,68,SANTANDER,68307,GIRON,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,68,SANTANDER,68524,PALMAS DEL SOCORRO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,70,SUCRE,70001,SINCELEJO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,73,TOLIMA,73347,HERVEO,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,73,TOLIMA,73001,IBAGUE,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,76,VALLE DEL CAUCA,76834,TULUA,RURAL,MASCULINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,76,VALLE DEL CAUCA,76834,TULUA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-19T00:00:00.000,76,VALLE DEL CAUCA,76892,YUMBO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-19,homicidio
2003-03-20T00:00:00.000,5,ANTIOQUIA,5002,ABEJORRAL,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,5,ANTIOQUIA,5313,GRANADA,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,5,ANTIOQUIA,5380,LA ESTRELLA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,5,ANTIOQUIA,5001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,81,ARAUCA,81065,ARAUQUITA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,8,ATLANTICO,8001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,8,ATLANTICO,8001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,15,BOYACA,15087,BELEN,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,15,BOYACA,15322,GUATEQUE,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,15,BOYACA,15759,SOGAMOSO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,17,CALDAS,17001,MANIZALES,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,17,CALDAS,17001,MANIZALES,URBANA,MASCULINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,17,CALDAS,17877,VITERBO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,18,CAQUETA,18001,FLORENCIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,18,CAQUETA,18592,PUERTO RICO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,20,CESAR,20001,VALLEDUPAR,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,27,CHOCO,27361,ISTMINA,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,27,CHOCO,27361,ISTMINA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,25,CUNDINAMARCA,25743,SILVANIA,RURAL,FEMENINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,25,CUNDINAMARCA,25817,TOCANCIPA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,47,MAGDALENA,47053,ARACATACA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,47,MAGDALENA,47001,SANTA MARTA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,50,META,50350,LA MACARENA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,50,META,50577,PUERTO LLERAS,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,50,META,50683,SAN JUAN DE ARAMA,RURAL,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,52,NARIÑO,52250,EL CHARCO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,52,NARIÑO,52356,IPIALES,URBANA,FEMENINO,CONTUNDENTES,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,52,NARIÑO,52356,IPIALES,URBANA,FEMENINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,52,NARIÑO,52356,IPIALES,URBANA,MASCULINO,CONTUNDENTES,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,52,NARIÑO,52356,IPIALES,URBANA,MASCULINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,52,NARIÑO,52001,PASTO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,52,NARIÑO,52678,SAMANIEGO,URBANA,FEMENINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,86,PUTUMAYO,86571,PUERTO GUZMAN,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,66,RISARALDA,66088,BELEN DE UMBRIA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,66,RISARALDA,66170,DOSQUEBRADAS,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
2003-03-20T00:00:00.000,66,RISARALDA,66001,PEREIRA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-03-20,homicidio
