departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,cantidad,delito,fecha,tipo
VALLE,Buenaventura,76109000,NO REPORTADO,11/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-11-01,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,06/01/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2012-06-01,denuncia
SUCRE,San Luis de Sincé,70742000,NO REPORTADO,12/01/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-01,denuncia
META,Granada,50313000,NO REPORTADO,12/01/2012,MASCULINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-12-01,denuncia
VALLE,Tuluá,76834000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-01-01,denuncia
BOYACÁ,Labranzagrande,15377000,NO REPORTADO,06/01/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-01,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,07/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,2012-07-02,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,09/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-09-02,denuncia
CALDAS,Chinchiná,17174000,NO REPORTADO,06/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-06-02,denuncia
VALLE,Vijes,76869000,NO REPORTADO,12/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-02,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,12/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,2012-12-02,denuncia
MAGDALENA,Santa Marta (CT),47001000,NO REPORTADO,12/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2012-12-01,denuncia
CAQUETÁ,Puerto Rico,18592000,NO REPORTADO,12/01/2012,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-12-01,denuncia
HUILA,Teruel,41801000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-01-01,denuncia
QUINDÍO,La Tebaida,63401000,NO REPORTADO,09/01/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-09-01,denuncia
ANTIOQUIA,Envigado,5266000,NO REPORTADO,01/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-01-02,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,10/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-10-01,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,06/01/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-06-01,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,11/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-11-01,denuncia
SANTANDER,Floridablanca,68276000,NO REPORTADO,01/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-01-02,denuncia
BOLÍVAR,Cartagena (CT),13001000,NO REPORTADO,01/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-01-02,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-01-02,denuncia
BOLÍVAR,Calamar,13140000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-01-01,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,02/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-02-01,denuncia
CUNDINAMARCA,Soacha,25754000,NO REPORTADO,02/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-02-02,denuncia
VALLE,Zarzal,76895000,NO REPORTADO,05/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-05-02,denuncia
AMAZONAS,Leticia (CT),91001000,NO REPORTADO,03/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-02,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,05/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-05-02,denuncia
SUCRE,Sincelejo (CT),70001000,NO REPORTADO,06/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-02,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,04/02/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-04-02,denuncia
ANTIOQUIA,Puerto Triunfo,5591004,NO REPORTADO,05/02/2012,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-05-02,denuncia
ANTIOQUIA,Medellín (CT),5001000,NO REPORTADO,05/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-05-02,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,07/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-07-02,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,03/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-03-02,denuncia
SUCRE,San Pedro,70717000,NO REPORTADO,03/01/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-03-01,denuncia
CUNDINAMARCA,Fusagasugá,25290000,NO REPORTADO,01/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-01-02,denuncia
HUILA,Neiva (CT),41001000,NO REPORTADO,08/02/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-08-02,denuncia
META,Granada,50313000,NO REPORTADO,10/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-02,denuncia
MAGDALENA,Santa Marta (CT),47001000,NO REPORTADO,09/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-09-02,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,01/02/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-01-02,denuncia
SUCRE,Santiago de Tolú,70820000,NO REPORTADO,06/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-06-02,denuncia
CAQUETÁ,Belén de Los Andaquies,18094000,NO REPORTADO,12/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-02,denuncia
CALDAS,Chinchiná,17174000,NO REPORTADO,05/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-05-02,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,03/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-03-02,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,09/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-09-02,denuncia
HUILA,Neiva (CT),41001000,NO REPORTADO,03/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-03-02,denuncia
VALLE,Bolívar,76100000,NO REPORTADO,10/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-10-02,denuncia
BOLÍVAR,Magangué,13430000,NO REPORTADO,09/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-09-04,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,06/09/2011,FEMENINO,ADULTOS,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2011-06-09,denuncia
CALDAS,Manizales (CT),17001000,NO REPORTADO,06/02/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-02,denuncia
AMAZONAS,Puerto Nariño,91540001,NO REPORTADO,05/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-05-02,denuncia
SANTANDER,Floridablanca,68276000,NO REPORTADO,12/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-12-02,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,09/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-09-02,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,12/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-12-02,denuncia
META,Villavicencio (CT),50001000,NO REPORTADO,10/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-10-02,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-01-01,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-01-01,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-01-01,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,06/01/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-01,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,05/02/2012,FEMENINO,MENORES,1,ARTÍCULO 217. ESTÍMULO A LA PROSTITUCIÓN DE MENORES,2012-05-02,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,07/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-07-02,denuncia
GUAJIRA,Maicao,44430000,NO REPORTADO,06/02/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-06-02,denuncia
ATLÁNTICO,Baranoa,8078000,NO REPORTADO,05/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-05-02,denuncia
CASANARE,Yopal (CT),85001000,NO REPORTADO,05/02/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-05-02,denuncia
NORTE DE SANTANDER,Villa del Rosario,54874000,NO REPORTADO,03/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-03,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,07/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-07-01,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,11/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-11-02,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,04/02/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-04-02,denuncia
GUAJIRA,Maicao,44430000,NO REPORTADO,09/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-09-02,denuncia
GUAJIRA,Dibulla,44090000,NO REPORTADO,04/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-04-03,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,06/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-06-03,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,08/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-08-03,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,04/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-04-03,denuncia
MAGDALENA,Ciénaga,47189000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-01-03,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,09/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-09-02,denuncia
ANTIOQUIA,Medellín (CT),5001005,NO REPORTADO,03/03/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-03,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,11/03/2012,FEMENINO,MENORES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-11-03,denuncia
MAGDALENA,Santa Marta (CT),47001000,NO REPORTADO,11/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-11-04,denuncia
BOYACÁ,Firavitoba,15272000,NO REPORTADO,05/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-05-03,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,03/04/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-03-04,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,02/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,2012-02-04,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,02/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-04,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,03/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-02,denuncia
BOYACÁ,Puerto Boyacá,15572011,NO REPORTADO,02/04/2012,MASCULINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-02-04,denuncia
HUILA,La Plata,41396000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-01-01,denuncia
ATLÁNTICO,Soledad,8758000,NO REPORTADO,03/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-03-04,denuncia
QUINDÍO,Calarca,63130000,NO REPORTADO,12/04/2012,FEMENINO,MENORES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-12-04,denuncia
BOYACÁ,Moniquirá,15469000,NO REPORTADO,09/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-09-04,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,02/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-02-03,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,04/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-04-03,denuncia
ATLÁNTICO,Galapa,8296000,NO REPORTADO,09/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,2012-09-02,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,07/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-07-02,denuncia
ATLÁNTICO,Soledad,8758000,NO REPORTADO,06/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-03,denuncia
ANTIOQUIA,Medellín (CT),5001000,NO REPORTADO,10/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-03,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,11/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-11-03,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,02/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-02,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/01/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-01-01,denuncia
ANTIOQUIA,Andes,5034000,NO REPORTADO,04/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-04-03,denuncia
HUILA,La Plata,41396000,NO REPORTADO,07/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-07-03,denuncia
BOYACÁ,Gachantivá,15293000,NO REPORTADO,07/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-07-03,denuncia
HUILA,Neiva (CT),41001000,NO REPORTADO,01/04/2012,MASCULINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-01-04,denuncia
HUILA,Neiva (CT),41001000,NO REPORTADO,01/04/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-01-04,denuncia
SANTANDER,Betulia,68092008,NO REPORTADO,10/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-10-04,denuncia
ATLÁNTICO,Sabanalarga,8638000,NO REPORTADO,11/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-11-02,denuncia
SANTANDER,Jesús María,68368000,NO REPORTADO,05/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),2012-05-04,denuncia
VALLE,Palmira,76520000,NO REPORTADO,03/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-03-03,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,07/12/2011,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,2011-07-12,denuncia
ANTIOQUIA,Puerto Berrío,5579000,NO REPORTADO,08/11/2011,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2011-08-11,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,11/05/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),2012-11-05,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,01/04/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-01-04,denuncia
ANTIOQUIA,Medellín (CT),5001005,NO REPORTADO,05/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-05-04,denuncia
MAGDALENA,Pijiño del Carmen,47545000,NO REPORTADO,06/04/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-06-04,denuncia
CALDAS,Anserma,17042000,NO REPORTADO,10/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-10-03,denuncia
GUAJIRA,Dibulla,44090003,NO REPORTADO,11/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-11-03,denuncia
SUCRE,Morroa,70473000,NO REPORTADO,10/04/2012,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-10-04,denuncia
CHOCÓ,Bahía Solano,27075000,NO REPORTADO,07/05/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-07-05,denuncia
META,Cubarral,50223000,NO REPORTADO,07/05/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-07-05,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,04/04/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-04-04,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,05/05/2012,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-05-05,denuncia
BOLÍVAR,Mompós,13468000,NO REPORTADO,06/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-06-04,denuncia
VALLE,Sevilla,76736000,NO REPORTADO,10/04/2012,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-10-04,denuncia
VALLE,Zarzal,76895000,NO REPORTADO,01/04/2012,MASCULINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-01-04,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,01/05/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-01-05,denuncia
META,Fuente de Oro,50287000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,2012-01-01,denuncia
VALLE,Zarzal,76895000,NO REPORTADO,07/05/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-07-05,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,01/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-01-03,denuncia
