fecha_hecho,cod_depto,departamento,cod_muni,municipio,zona,sexo,arma_medio,_modalidad_presunta,spoa_caracterizacion,cantidad,FECHA,ANO,MES
2003-04-02,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,15,BOYACA,15176,CHIQUINQUIRA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,15,BOYACA,15425,MACANAL,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,17,CALDAS,17013,AGUADAS,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,17,CALDAS,17001,MANIZALES,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,18,CAQUETA,18001,FLORENCIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,85,CASANARE,85325,SAN LUIS DE PALENQUE,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,19,CAUCA,19622,ROSAS,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,20,CESAR,20060,BOSCONIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,20,CESAR,20060,BOSCONIA,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,20,CESAR,20001,VALLEDUPAR,RURAL,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,23,CORDOBA,23678,SAN CARLOS,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,25,CUNDINAMARCA,25175,CHIA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,41,HUILA,41013,AGRADO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,41,HUILA,41298,GARZON,RURAL,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,44,LA GUAJIRA,44001,RIOHACHA,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,44,LA GUAJIRA,44001,RIOHACHA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,50,META,50683,SAN JUAN DE ARAMA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,50,META,50001,VILLAVICENCIO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,52,NARIÑO,52399,LA UNION,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,3,2003-04-02,2003,4
2003-04-02,52,NARIÑO,52001,PASTO,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,52,NARIÑO,52001,PASTO,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,54,NORTE DE SANTANDER,54003,ABREGO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-02,2003,4
2003-04-02,54,NORTE DE SANTANDER,54810,TIBU,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,63,QUINDIO,63001,ARMENIA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-02,2003,4
2003-04-02,66,RISARALDA,66170,DOSQUEBRADAS,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,66,RISARALDA,66594,QUINCHIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,66,RISARALDA,66682,SANTA ROSA DE CABAL,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-02,2003,4
2003-04-02,68,SANTANDER,68081,BARRANCABERMEJA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,68,SANTANDER,68780,SURATA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,6,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76109,BUENAVENTURA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76001,CALI,URBANA,FEMENINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76001,CALI,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76147,CARTAGO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76250,EL DOVIO,RURAL,MASCULINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76318,GUACARI,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,5,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76364,JAMUNDI,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76364,JAMUNDI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-02,76,VALLE DEL CAUCA,76622,ROLDANILLO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-02,2003,4
2003-04-03,05,ANTIOQUIA,05234,DABEIBA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,05,ANTIOQUIA,05234,DABEIBA,URBANA,MASCULINO,ARMA DE FUEGO,ENFRENTAMIENTO EJERCOL-SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,05,ANTIOQUIA,05360,ITAGUI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,05,ANTIOQUIA,05380,LA ESTRELLA,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,05,ANTIOQUIA,05001,MEDELLIN,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,05,ANTIOQUIA,05001,MEDELLIN,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,9,2003-04-03,2003,4
2003-04-03,81,ARAUCA,81794,TAME,RURAL,MASCULINO,ARMA DE FUEGO,ENFRENTAMIENTO POLICIA-DELINCUENCIA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,08,ATLANTICO,08001,BARRANQUILLA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,5,2003-04-03,2003,4
2003-04-03,13,BOLIVAR,13222,CLEMENCIA,RURAL,MASCULINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,13,BOLIVAR,13838,TURBANA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,15,BOYACA,15022,ALMEIDA,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,17,CALDAS,17001,MANIZALES,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-03,2003,4
2003-04-03,18,CAQUETA,18001,FLORENCIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,18,CAQUETA,18001,FLORENCIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,85,CASANARE,85263,PORE,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,20,CESAR,20750,SAN DIEGO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-03,2003,4
2003-04-03,20,CESAR,20001,VALLEDUPAR,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,20,CESAR,20001,VALLEDUPAR,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,25,CUNDINAMARCA,25214,COTA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,41,HUILA,41001,NEIVA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,47,MAGDALENA,47189,CIENAGA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,47,MAGDALENA,47288,FUNDACION,RURAL,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,47,MAGDALENA,47288,FUNDACION,RURAL,FEMENINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,50,META,50683,SAN JUAN DE ARAMA,RURAL,MASCULINO,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,54,NORTE DE SANTANDER,54128,CACHIRA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,54,NORTE DE SANTANDER,54405,LOS PATIOS,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,54,NORTE DE SANTANDER,54810,TIBU,RURAL,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,66,RISARALDA,66001,PEREIRA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,66,RISARALDA,66682,SANTA ROSA DE CABAL,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,68,SANTANDER,68780,SURATA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,70,SUCRE,70717,SAN PEDRO,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,73,TOLIMA,73001,IBAGUE,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,73,TOLIMA,73352,ICONONZO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-03,2003,4
2003-04-03,73,TOLIMA,73352,ICONONZO,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,4,2003-04-03,2003,4
2003-04-03,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,NO REPORTADO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,76,VALLE DEL CAUCA,76147,CARTAGO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-03,76,VALLE DEL CAUCA,76520,PALMIRA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-03,2003,4
2003-04-04,05,ANTIOQUIA,05002,ABEJORRAL,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-04,2003,4
2003-04-04,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,05,ANTIOQUIA,05001,MEDELLIN,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,5,2003-04-04,2003,4
2003-04-04,81,ARAUCA,81794,TAME,URBANA,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,81,ARAUCA,81794,TAME,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,4,2003-04-04,2003,4
2003-04-04,08,ATLANTICO,08001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-04,2003,4
2003-04-04,08,ATLANTICO,08001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,08,ATLANTICO,08001,BARRANQUILLA,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,08,ATLANTICO,08001,BARRANQUILLA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,08,ATLANTICO,08573,PUERTO COLOMBIA,RURAL,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,CONTUNDENTES,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,13,BOLIVAR,13001,CARTAGENA DE INDIAS,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,15,BOYACA,15778,SUTATENZA,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-04,2003,4
2003-04-04,17,CALDAS,17013,AGUADAS,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,17,CALDAS,17174,CHINCHINA,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,17,CALDAS,17272,FILADELFIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,17,CALDAS,17388,LA MERCED,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,18,CAQUETA,18001,FLORENCIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,25,CUNDINAMARCA,25513,PACHO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,44,LA GUAJIRA,44430,MAICAO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,47,MAGDALENA,47288,FUNDACION,RURAL,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,50,META,50313,GRANADA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,50,META,50001,VILLAVICENCIO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,52,NARIÑO,52835,SAN ANDRES DE TUMACO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-04,2003,4
2003-04-04,54,NORTE DE SANTANDER,54172,CHINACOTA,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,54,NORTE DE SANTANDER,54498,OCAÑA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,54,NORTE DE SANTANDER,54518,PAMPLONA,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,54,NORTE DE SANTANDER,54680,SANTIAGO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,54,NORTE DE SANTANDER,54810,TIBU,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,86,PUTUMAYO,86571,PUERTO GUZMAN,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,66,RISARALDA,66594,QUINCHIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,5,2003-04-04,2003,4
2003-04-04,66,RISARALDA,66594,QUINCHIA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,66,RISARALDA,66594,QUINCHIA,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,66,RISARALDA,66682,SANTA ROSA DE CABAL,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,68,SANTANDER,68081,BARRANCABERMEJA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,68,SANTANDER,68547,PIEDECUESTA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,68,SANTANDER,68655,SABANA DE TORRES,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,76,VALLE DEL CAUCA,76109,BUENAVENTURA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,76,VALLE DEL CAUCA,76122,CAICEDONIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,6,2003-04-04,2003,4
2003-04-04,76,VALLE DEL CAUCA,76147,CARTAGO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,76,VALLE DEL CAUCA,76364,JAMUNDI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,76,VALLE DEL CAUCA,76606,RESTREPO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-04,76,VALLE DEL CAUCA,76834,TULUA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-04-04,2003,4
2003-04-05,05,ANTIOQUIA,05088,BELLO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-04-05,2003,4
2003-04-05,05,ANTIOQUIA,05360,ITAGUI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,3,2003-04-05,2003,4
